Date,Close,High,Low,Open,Volume,Symbol,Category,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,,,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,IDEA.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,JIOFIN.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,DRREDDY.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,CIPLA.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,LUPIN.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,AUROPHARMA.NS,DLF.NS,DLF.NS,DLF.NS,DLF.NS,DLF.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,GODREJPROP.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,OBEROIRLTY.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PHOENIXLTD.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,PRESTIGE.NS,L&T.NS,L&T.NS,L&T.NS,L&T.NS,L&T.NS,L&T.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,BHEL.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,SIEMENS.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS,HAVELLS.NS
2025-04-24,,,,,,WIPRO,IT Sector,,,,,,,,,,,,,,,,,,,,,242.75,245.14999389648438,241.5,244.8000030517578,23000820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,,,WIPRO,IT Sector,,,,,,,,,,,,,,,,,,,,,240.89999389648438,246.14999389648438,238.0500030517578,243.9499969482422,16620430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,,,WIPRO,IT Sector,,,,,,,,,,,,,,,,,,,,,240.5,241.9499969482422,238.75,240.5,14218414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,,,,,,WIPRO,IT Sector,,,,,,,,,,,,,,,,,,,,,241.39999389648438,243.60000610351562,239.85000610351562,241.60000610351562,16647246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,,,WIPRO,IT Sector,,,,,,,,,,,,,,,,,,,,,241.5,243.39999389648438,239.1999969482422,241.5500030517578,14206640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1698.3499755859375,1733.949951171875,1681.5999755859375,1731.0,4142445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1713.6500244140625,1718.449951171875,1685.9000244140625,1695.0,3369489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,1812.699951171875,1750.0,1755.0,5715573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1709.3499755859375,1778.8499755859375,1658.050048828125,1778.8499755859375,5345276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1666.3499755859375,1692.0,1620.0999755859375,1620.0999755859375,5715334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1688.3499755859375,1709.8499755859375,1645.0,1645.0,2807382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1652.199951171875,1679.75,1640.0,1650.0,3481864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1687.550048828125,1737.0,1682.0999755859375,1710.0,3801939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1705.0,1724.5,1696.800048828125,1720.0,1993085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1693.0999755859375,1702.699951171875,1682.0999755859375,1691.0999755859375,2205374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1751.5,1758.0,1687.4000244140625,1695.0,2683908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1744.9000244140625,1761.0,1731.300048828125,1761.0,1539511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1747.4000244140625,1755.0,1734.5,1751.0,961907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1788.800048828125,1791.300048828125,1742.0999755859375,1754.199951171875,1471029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1803.9000244140625,1807.9000244140625,1773.9000244140625,1790.0,2101177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1787.4000244140625,1815.5,1764.199951171875,1806.0,2036801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1841.5999755859375,1846.0,1781.199951171875,1787.4000244140625,3216482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1805.5,1846.0,1797.0,1845.0,2886160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,,,SUNPHARMA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,1832.300048828125,1838.9000244140625,1803.300048828125,1810.0,2667314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152.199951171875,1164.4000244140625,1136.050048828125,1144.199951171875,4158012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,1152.699951171875,1135.0,1150.0,2071245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151.449951171875,1226.9000244140625,1149.050048828125,1190.5,6324685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.949951171875,1157.449951171875,1076.199951171875,1151.800048828125,5423861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.9000244140625,1098.8499755859375,1020.0,1020.0,3888037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.949951171875,1113.6500244140625,1088.699951171875,1100.0,1577632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.050048828125,1103.25,1061.6500244140625,1094.5,5511474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.5,1139.9000244140625,1102.25,1139.9000244140625,2740831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154.9000244140625,1158.0999755859375,1129.0,1140.9000244140625,2683350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.4000244140625,1161.4000244140625,1143.699951171875,1150.199951171875,1451875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163.5999755859375,1173.5999755859375,1150.0999755859375,1150.0999755859375,2788024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.4000244140625,1179.699951171875,1155.0,1163.4000244140625,1938756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175.0,1180.5,1162.300048828125,1173.9000244140625,1313400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1186.0,1191.800048828125,1175.9000244140625,1185.0999755859375,3192132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.5,1210.0,1176.300048828125,1179.0,4819678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174.800048828125,1210.5,1159.699951171875,1203.9000244140625,1286573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198.699951171875,1205.0,1176.300048828125,1176.300048828125,1236678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176.0,1204.4000244140625,1169.0,1204.4000244140625,1663018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,,,DRREDDY,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183.9000244140625,1196.5999755859375,1175.9000244140625,1176.199951171875,1604442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.25,1466.0,1429.0,1438.550048828125,1080262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.3499755859375,1464.0,1428.4000244140625,1441.0,1054143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.699951171875,1523.300048828125,1480.0,1482.0,3488899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.25,1495.699951171875,1390.050048828125,1495.699951171875,2768438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.699951171875,1401.3499755859375,1335.0,1336.0,1604721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.550048828125,1437.5999755859375,1382.6500244140625,1394.800048828125,1324180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.5999755859375,1423.0,1396.050048828125,1416.5,1701314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.050048828125,1488.5,1448.550048828125,1460.0,2311803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481.800048828125,1485.9000244140625,1462.0999755859375,1482.199951171875,1720323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.4000244140625,1499.0,1464.4000244140625,1467.0999755859375,1023697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.199951171875,1522.0,1486.0,1498.0,1211601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.0999755859375,1525.0,1505.0,1525.0,570266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.199951171875,1534.699951171875,1502.699951171875,1514.9000244140625,954974.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.699951171875,1539.0,1516.0,1533.0,819016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551.699951171875,1556.0,1524.9000244140625,1533.699951171875,1590469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.9000244140625,1566.699951171875,1513.5,1556.0,1353813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.0999755859375,1565.0,1525.9000244140625,1525.9000244140625,1207247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.5,1560.5999755859375,1531.0,1555.0,1385331.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,,,CIPLA,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550.0999755859375,1570.800048828125,1538.0,1542.0,2315010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-01,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.4000244140625,2021.949951171875,1944.050048828125,2017.6500244140625,1111639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-02,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.699951171875,2019.5,1938.550048828125,1959.25,1464336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-03,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.699951171875,2150.0,2070.050048828125,2100.0,3329584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.050048828125,2089.949951171875,1916.0,2089.949951171875,3086633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.050048828125,1956.949951171875,1795.199951171875,1795.199951171875,1989646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982.6500244140625,1991.4000244140625,1925.3499755859375,1931.0999755859375,796915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.699951171875,1939.25,1908.0,1935.0,1112795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.25,2018.6500244140625,1950.0,2010.6500244140625,1084881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.800048828125,2030.0,1980.300048828125,2030.0,1250417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.199951171875,2029.199951171875,1921.0,2008.199951171875,2011566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.199951171875,1961.9000244140625,1922.0999755859375,1935.0,1443207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.199951171875,2014.5999755859375,1928.4000244140625,1954.199951171875,966828.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.699951171875,2061.0,1987.0,2003.0,1256110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.5,2104.10009765625,2033.9000244140625,2052.0,1092068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.10009765625,2149.5,2082.5,2089.60009765625,1580520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.5999755859375,2124.89990234375,2011.199951171875,2110.800048828125,725961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2105.39990234375,2119.0,2015.0999755859375,2019.5999755859375,1393395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.10009765625,2115.89990234375,2053.199951171875,2107.699951171875,1122651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,,,,,,LUPIN,Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.60009765625,2117.0,2070.89990234375,2071.0,1018611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
